3.622039079666137695e+00	8.566123843193054199e-01	1.091251730918884277e+00
-1.076214313507080078e+01	-8.050382614135742188e+00	7.178901195526123047e+00
8.826310038566589355e-01	4.140848159790039062e+00	2.477315627038478851e-02
1.783925771713256836e+00	5.272225379943847656e+00	6.313719749450683594e-01
1.520056724548339844e+00	5.946767807006835938e+00	2.985263168811798096e-01
-5.877234935760498047e-01	1.478285551071166992e+00	-1.821294307708740234e+00
1.435717582702636719e+00	5.445748805999755859e+00	-8.996828198432922363e-01
2.384950160980224609e+00	5.050800800323486328e+00	9.175094366073608398e-01
3.553189039230346680e+00	1.593549489974975586e+00	1.134857416152954102e+00
1.090313792228698730e+00	1.643535137176513672e+00	1.522390484809875488e+00
5.295201301574707031e+00	5.624290943145751953e+00	1.956571817398071289e+00
8.910816192626953125e+00	-2.710442543029785156e-01	3.708232879638671875e+00
2.498808622360229492e+00	3.616250038146972656e+00	3.398959636688232422e-01
7.465647459030151367e-01	4.220791339874267578e+00	-3.326297998428344727e-01
1.914119148254394531e+01	-4.261617660522460938e+00	6.958483695983886719e+00
-1.070963382720947266e+01	-8.111041069030761719e+00	7.191700935363769531e+00
2.878601312637329102e+00	3.315738916397094727e+00	1.770303368568420410e+00
3.561234712600708008e+00	1.336013889312744141e+01	1.130115604400634766e+01
1.144058585166931152e+00	4.845091819763183594e+00	3.413897156715393066e-01
3.120231151580810547e+00	2.826708555221557617e-01	1.116098403930664062e+00
9.704011678695678711e-01	2.500492334365844727e+00	4.796902835369110107e-01
4.646214962005615234e+00	5.582553863525390625e+00	2.426418781280517578e+00
1.861040592193603516e+00	1.726788997650146484e+00	2.442324638366699219e+00
7.839646935462951660e-01	4.495007038116455078e+00	-3.016717433929443359e-01
8.152236938476562500e-01	4.139880180358886719e+00	-1.282237321138381958e-01
4.133690357208251953e+00	4.984481334686279297e+00	2.293154478073120117e+00
5.023133158683776855e-01	1.749141573905944824e+00	1.067492127418518066e+00
1.557136774063110352e+00	-6.405587673187255859e+00	-2.869689702987670898e+00
1.293282127380371094e+01	4.267296314239501953e+00	-1.842643320560455322e-01
4.197876930236816406e+00	6.625869274139404297e+00	2.285785973072052002e-01
1.406600475311279297e-01	4.550568580627441406e+00	5.896193981170654297e-01
2.553400754928588867e+00	4.769559383392333984e+00	1.833717703819274902e+00
4.053868770599365234e+00	5.337123870849609375e+00	1.235409498214721680e+00
1.354171371459960938e+01	2.763634443283081055e+00	2.575228691101074219e+00
1.508281826972961426e+00	-6.360372066497802734e+00	-2.927735567092895508e+00
1.913720130920410156e+01	-4.233823776245117188e+00	6.930720806121826172e+00
-2.739531278610229492e+00	7.617813587188720703e+00	-2.670591592788696289e+00
4.223647594451904297e+00	5.050702571868896484e+00	2.368492841720581055e+00
1.383432483673095703e+01	2.818610191345214844e+00	2.310194730758666992e+00
5.377278327941894531e+00	5.774714946746826172e+00	1.794257998466491699e+00
1.446078419685363770e+00	-5.728692531585693359e+00	-2.942048311233520508e+00
3.405163586139678955e-01	1.874157667160034180e+00	9.902127981185913086e-01
4.458197593688964844e+00	3.457067251205444336e+00	2.873452663421630859e+00
-6.043663024902343750e-01	1.459002971649169922e+00	-1.838701725006103516e+00
2.617611408233642578e+00	4.775075435638427734e+00	1.881808996200561523e+00
5.688237547874450684e-01	2.203886032104492188e+00	-6.043201684951782227e-01
1.720908761024475098e+00	5.833551406860351562e+00	5.001437067985534668e-01
1.076600790023803711e+00	4.371294021606445312e+00	1.735450476408004761e-01
-9.506851434707641602e-01	1.028790473937988281e+01	1.609442710876464844e+00
1.951768159866333008e+00	1.414572596549987793e+00	8.198959231376647949e-01
1.147175952792167664e-01	5.586554050445556641e+00	1.428508162498474121e-01
-1.081348514556884766e+01	-8.022743225097656250e+00	7.146455764770507812e+00
4.156283855438232422e+00	5.694692134857177734e+00	-1.307485699653625488e+00
5.403337001800537109e+00	7.051754474639892578e+00	6.904924511909484863e-01
3.851560652256011963e-01	7.319690227508544922e+00	3.697803616523742676e-01
8.877206802368164062e+00	-2.467696368694305420e-01	3.667140007019042969e+00
2.443665027618408203e+00	3.420481920242309570e+00	9.815314412117004395e-01
-8.505655527114868164e-01	1.013508415222167969e+01	1.479811310768127441e+00
2.123880833387374878e-01	4.443280220031738281e+00	4.726902842521667480e-01
1.384783238172531128e-01	5.553554534912109375e+00	1.275686323642730713e-01
-8.482235074043273926e-01	1.013517761230468750e+01	1.493061661720275879e+00
3.530740499496459961e+00	1.339060974121093750e+01	1.133161258697509766e+01
1.550141930580139160e+00	-6.415164470672607422e+00	-2.878624200820922852e+00
1.742419958114624023e+00	-6.227093696594238281e+00	-2.731815099716186523e+00
1.293053627014160156e+01	4.362204551696777344e+00	-3.293473720550537109e-01
1.305141925811767578e+01	4.257236957550048828e+00	-2.233302742242813110e-01
4.063082695007324219e+00	5.969140052795410156e+00	4.182168543338775635e-01
1.419930458068847656e+00	6.106658458709716797e+00	1.467811614274978638e-01
3.187927484512329102e+00	-3.614013671875000000e+00	-2.787917852401733398e+00
4.057984352111816406e+00	5.785605907440185547e+00	4.635313153266906738e-01
1.713413238525390625e+00	5.878293991088867188e+00	-1.686254739761352539e+00
3.170569419860839844e+00	9.723585247993469238e-01	9.838600158691406250e-01
-4.656621515750885010e-01	4.931538581848144531e+00	9.977456927299499512e-01
3.664280891418457031e+00	1.792739033699035645e+00	1.145871400833129883e+00
2.556970596313476562e+00	3.619025468826293945e+00	1.349407792091369629e+00
3.145193576812744141e+00	3.466677069664001465e-01	1.122586727142333984e+00
1.637642025947570801e+00	2.808924674987792969e+00	1.896650671958923340e+00
6.119843721389770508e-01	4.265235424041748047e+00	-4.633813798427581787e-01
1.298468875885009766e+01	4.221023082733154297e+00	-1.832171082496643066e-01
4.708837032318115234e+00	5.864634513854980469e+00	2.085288763046264648e+00
3.523946046829223633e+00	1.339743137359619141e+01	1.133845710754394531e+01
3.495503664016723633e+00	6.962342739105224609e+00	-9.421229362487792969e-01
1.119653105735778809e+00	4.419183731079101562e+00	3.115040659904479980e-01
3.396129846572875977e+00	7.129573345184326172e+00	-8.498864769935607910e-01
2.641276836395263672e+00	4.797122478485107422e+00	1.899181842803955078e+00
2.137835979461669922e+00	5.769743919372558594e-01	9.923331737518310547e-01
6.522245705127716064e-02	1.879998683929443359e+00	-1.113868713378906250e+00
2.494384527206420898e+00	3.428959608078002930e+00	1.406796813011169434e+00
-1.063555240631103516e+01	-8.029652595520019531e+00	7.107887744903564453e+00
1.481690645217895508e+00	-5.773283481597900391e+00	-2.898781061172485352e+00
2.798778057098388672e+00	3.057292222976684570e+00	1.328681945800781250e+00
2.523030042648315430e+00	4.766187667846679688e+00	1.812640070915222168e+00
-2.770060062408447266e+00	7.432123661041259766e+00	-2.589051246643066406e+00
4.073005676269531250e+00	5.326756954193115234e+00	1.291462540626525879e+00
3.553748369216918945e+00	1.336767101287841797e+01	1.130869293212890625e+01
5.077515125274658203e+00	5.709367752075195312e+00	2.005980014801025391e+00
-1.070249938964843750e+01	-8.003688812255859375e+00	7.013192653656005859e+00
4.425481259822845459e-01	4.778815269470214844e+00	-3.479285836219787598e-01
2.659612655639648438e+00	8.969564437866210938e-01	1.053303718566894531e+00
4.616740226745605469e+00	5.635024547576904297e+00	2.057000637054443359e+00
7.409144639968872070e-01	4.104243278503417969e+00	-3.477758169174194336e-01
5.225903987884521484e-01	1.749370098114013672e+00	1.073265671730041504e+00
3.416687011718750000e+00	7.084106445312500000e+00	-8.249670267105102539e-01
-5.118634700775146484e-01	1.538196444511413574e+00	-1.742797493934631348e+00
5.700346231460571289e-01	2.204278707504272461e+00	-5.770732164382934570e-01
1.989946246147155762e+00	1.432294249534606934e+00	8.009633421897888184e-01
1.303053569793701172e+01	4.176682949066162109e+00	-1.351934224367141724e-01
3.025441408157348633e+00	6.054707527160644531e+00	1.001528620719909668e+00
-1.071409606933593750e+01	-8.100878715515136719e+00	7.227500438690185547e+00
3.934396743774414062e+00	5.296777725219726562e+00	1.296085357666015625e+00
1.297980690002441406e+01	4.215632438659667969e+00	-1.756694465875625610e-01
2.800359487533569336e+00	3.270329475402832031e+00	1.705024123191833496e+00
-4.444465041160583496e-01	1.588266491889953613e+00	-1.671458244323730469e+00
1.866354942321777344e-01	5.503848552703857422e+00	1.971412748098373413e-01
1.636389732360839844e+00	1.271030426025390625e+00	8.158816099166870117e-01
5.937869548797607422e-01	2.172317981719970703e+00	-5.649266839027404785e-01
2.834421396255493164e+00	4.397222042083740234e+00	2.584631741046905518e-01
1.030811309814453125e+00	1.593288660049438477e+00	1.072113990783691406e+00
3.502223968505859375e+00	6.570127487182617188e+00	-8.139234781265258789e-01
1.449371218681335449e+00	4.543484210968017578e+00	-1.831618189811706543e+00
2.816778659820556641e+00	2.222275882959365845e-01	1.136946916580200195e+00
4.068571567535400391e+00	4.944255828857421875e+00	2.183197975158691406e+00
1.185037851333618164e+00	4.905381202697753906e+00	6.260932683944702148e-01
1.725132465362548828e+00	-5.793768405914306641e+00	-2.679515123367309570e+00
1.035471916198730469e+00	4.226108074188232422e+00	-5.399365723133087158e-02
4.445621490478515625e+00	3.411226511001586914e+00	2.877789497375488281e+00
2.839742660522460938e+00	5.410089969635009766e+00	2.031420022249221802e-01
-1.086005020141601562e+01	-8.005578041076660156e+00	7.214989185333251953e+00
3.335859775543212891e+00	-2.720196843147277832e-01	1.090218067169189453e+00
-5.958213210105895996e-01	4.876290798187255859e+00	1.025419592857360840e+00
1.295694732666015625e+01	4.191655158996582031e+00	-1.501684486865997314e-01
1.392716646194458008e+00	2.915343284606933594e+00	2.049917221069335938e+00
4.119323253631591797e+00	5.663797855377197266e+00	-1.344297409057617188e+00
1.490406990051269531e+00	-6.479647636413574219e+00	-2.938883543014526367e+00
9.131389260292053223e-01	4.420994758605957031e+00	2.645501494407653809e-01
-4.931237697601318359e-01	4.969343185424804688e+00	1.011509895324707031e+00
-2.030761480331420898e+00	7.092377662658691406e+00	-1.780080080032348633e+00
1.096648812294006348e+00	5.136623859405517578e+00	5.320398211479187012e-01
2.635602474212646484e+00	3.419391393661499023e+00	1.503736257553100586e+00
-1.067075920104980469e+01	-8.062287330627441406e+00	7.106883525848388672e+00
4.051393985748291016e+00	5.291611671447753906e+00	1.328515172004699707e+00
4.689368724822998047e+00	5.740374088287353516e+00	2.329545259475708008e+00
2.322866439819335938e+00	3.598350286483764648e+00	1.366819977760314941e+00
2.925394058227539062e+00	5.530163049697875977e-01	1.112625718116760254e+00
1.239066839218139648e+00	4.771398544311523438e+00	1.991664618253707886e-01
1.102314829826354980e+00	2.718438148498535156e+00	9.771351814270019531e-01
3.240630865097045898e+00	6.555849313735961914e-01	8.121938705444335938e-01
1.468467473983764648e+00	2.962045192718505859e+00	1.968245029449462891e+00
8.317396640777587891e-01	4.481671333312988281e+00	-7.026906609535217285e-01
4.391996860504150391e+00	5.870201110839843750e+00	-1.196751832962036133e+00
-9.256906062364578247e-02	5.292448997497558594e+00	4.744485914707183838e-01
1.488951086997985840e+00	-5.632954597473144531e+00	-2.888479709625244141e+00
2.088759422302246094e+00	3.614825010299682617e-01	8.400603532791137695e-01
3.757067203521728516e+00	5.651490688323974609e+00	1.024276614189147949e+00
5.385198116302490234e+00	7.076078414916992188e+00	6.669999361038208008e-01
-6.263428926467895508e-01	4.993569374084472656e+00	1.102827072143554688e+00
4.337810873985290527e-01	7.284469127655029297e+00	3.424179852008819580e-01
4.284769058227539062e+00	5.768355846405029297e+00	9.813163280487060547e-01
3.516197204589843750e+00	-6.454928517341613770e-01	1.089866042137145996e+00
2.023410797119140625e+00	3.811887025833129883e+00	1.233726382255554199e+00
1.391867256164550781e+01	2.808674335479736328e+00	2.231469631195068359e+00
-1.064118003845214844e+01	-8.070157051086425781e+00	7.070084095001220703e+00
1.488048076629638672e+00	5.991067886352539062e+00	2.280700206756591797e-01
2.087117195129394531e+00	2.166488647460937500e+00	2.021424531936645508e+00
1.101506948471069336e+00	4.242896556854248047e+00	-4.987772926688194275e-02
1.258340358734130859e+00	4.594359874725341797e+00	6.528143305331468582e-03
-6.025148630142211914e-01	4.908034801483154297e+00	1.076466202735900879e+00
3.434111356735229492e+00	2.037279605865478516e+00	1.194140672683715820e+00
-1.081061458587646484e+01	-8.100944519042968750e+00	7.229820251464843750e+00
5.386612415313720703e+00	7.075944900512695312e+00	6.678188443183898926e-01
2.109711885452270508e+00	5.766509771347045898e-01	1.046579718589782715e+00
-2.824801445007324219e+00	7.616248607635498047e+00	-2.676760196685791016e+00
1.496435046195983887e+00	-5.699550151824951172e+00	-2.892021179199218750e+00
-1.069289970397949219e+01	-8.020493507385253906e+00	7.090464115142822266e+00
6.434507966041564941e-01	1.679532527923583984e+00	1.018377661705017090e+00
4.383349895477294922e+00	5.366161346435546875e+00	2.291968107223510742e+00
1.351377296447753906e+01	2.777623414993286133e+00	2.595755100250244141e+00
2.306688070297241211e+00	3.874710559844970703e+00	1.001046299934387207e+00
1.295988440513610840e+00	4.374356746673583984e+00	2.692406475543975830e-01
3.323076248168945312e+00	2.304325103759765625e+00	1.212020516395568848e+00
1.352169799804687500e+01	2.793818950653076172e+00	2.534333705902099609e+00
5.453247427940368652e-01	4.349674701690673828e+00	-5.808387994766235352e-01
-1.074759197235107422e+01	-7.992349624633789062e+00	7.151962757110595703e+00
1.050261974334716797e+00	5.077797889709472656e+00	5.358696579933166504e-01
4.512782096862792969e+00	5.538364410400390625e+00	2.296962261199951172e+00
4.320749282836914062e+00	5.848504066467285156e+00	-1.214293956756591797e+00
3.105169773101806641e+00	4.239188194274902344e+00	1.400076746940612793e+00
4.252285003662109375e+00	5.757383346557617188e+00	-1.101032495498657227e+00
4.158761024475097656e+00	5.052984714508056641e+00	2.237308263778686523e+00
1.835772991180419922e+00	1.782652854919433594e+00	2.423428535461425781e+00
-7.592616081237792969e-01	9.784733772277832031e+00	1.367510437965393066e+00
2.162993907928466797e+00	3.650557279586791992e+00	1.382708072662353516e+00
1.411251723766326904e-01	5.034776210784912109e+00	9.899132847785949707e-01
4.063660621643066406e+00	5.769332408905029297e+00	4.102436304092407227e-01
3.547389745712280273e+00	9.340643882751464844e-01	1.068637371063232422e+00
3.083383560180664062e+00	1.248416137695312500e+01	4.118696212768554688e+00
-1.075407505035400391e+01	-8.105598449707031250e+00	7.168457031250000000e+00
3.943076431751251221e-01	7.294630527496337891e+00	3.816489875316619873e-01
1.217059731483459473e+00	2.868733406066894531e+00	2.182430267333984375e+00
1.624034047126770020e+00	-6.303957462310791016e+00	-2.817656278610229492e+00
-5.980296730995178223e-01	9.902287483215332031e+00	1.449327826499938965e+00
3.505461692810058594e+00	-6.521924138069152832e-01	1.106508255004882812e+00
3.410584926605224609e+00	7.110504627227783203e+00	-8.378965258598327637e-01
1.768484473228454590e+00	4.159490585327148438e+00	8.587833046913146973e-01
1.271102190017700195e+00	2.923565149307250977e+00	2.114302873611450195e+00
7.976235747337341309e-01	1.636063814163208008e+00	1.327044844627380371e+00
-1.077431201934814453e+01	-8.144925117492675781e+00	7.044457912445068359e+00
2.565265417098999023e+00	3.369805812835693359e+00	9.702349305152893066e-01
2.802934885025024414e+00	2.781715989112854004e-01	1.138541340827941895e+00
-7.871142029762268066e-01	9.822999000549316406e+00	1.368508458137512207e+00
3.891588926315307617e+00	5.068805694580078125e+00	2.072875261306762695e+00
2.086883306503295898e+00	1.653079390525817871e+00	2.399477005004882812e+00
-9.522230625152587891e-01	1.021221828460693359e+01	1.541018247604370117e+00
-1.083671569824218750e+01	-7.973637580871582031e+00	7.238968372344970703e+00
5.696090459823608398e-01	2.208851575851440430e+00	-5.915673375129699707e-01
1.392402076721191406e+01	2.788840770721435547e+00	2.226358175277709961e+00
1.198909640312194824e+00	2.903501749038696289e+00	2.199111461639404297e+00
1.364484882354736328e+01	2.779379367828369141e+00	2.479660749435424805e+00
-1.815874576568603516e-01	4.583073616027832031e+00	6.856003403663635254e-01
-1.088525104522705078e+01	-7.954056739807128906e+00	7.127720355987548828e+00
2.974449634552001953e+00	6.024842262268066406e+00	9.470791816711425781e-01
4.542165756225585938e+00	5.554538249969482422e+00	2.442142724990844727e+00
1.156892895698547363e+00	4.956925868988037109e+00	-1.468690931797027588e-01
3.097562074661254883e+00	1.250116729736328125e+01	4.133269786834716797e+00
-9.425612688064575195e-01	1.022952175140380859e+01	1.562301039695739746e+00
1.125184893608093262e+00	6.582285404205322266e+00	2.597706019878387451e-01
-2.700619697570800781e+00	7.666210174560546875e+00	-2.720649957656860352e+00
-1.072428417205810547e+01	-8.150752067565917969e+00	7.169888019561767578e+00
-3.917273283004760742e-01	1.606383204460144043e+00	-1.618491411209106445e+00
2.749669313430786133e+00	5.360723972320556641e+00	2.709942162036895752e-01
5.398189544677734375e+00	7.081202030181884766e+00	6.797845959663391113e-01
4.428833961486816406e+00	3.438778877258300781e+00	2.851800918579101562e+00
-1.007761836051940918e+00	1.029873657226562500e+01	1.628134369850158691e+00
-1.073427772521972656e+01	-8.134881973266601562e+00	7.157236099243164062e+00
-2.505635261535644531e+00	7.466792106628417969e+00	-2.343625783920288086e+00
3.098574876785278320e+00	1.249346923828125000e+01	4.136322021484375000e+00
8.919856071472167969e+00	-6.035876870155334473e-01	3.650435686111450195e+00
8.865349769592285156e+00	-2.812802493572235107e-01	3.709728717803955078e+00
-6.653676033020019531e-01	4.996935367584228516e+00	1.125955224037170410e+00
1.388288116455078125e+01	2.756952524185180664e+00	2.266817331314086914e+00
1.570998430252075195e+00	-6.386493206024169922e+00	-2.855585336685180664e+00
2.603655099868774414e+00	4.165851593017578125e+00	7.690769433975219727e-02
3.939315974712371826e-01	7.521492958068847656e+00	2.538661360740661621e-01
4.498697757720947266e+00	5.373256206512451172e+00	2.233468055725097656e+00
-9.248677492141723633e-01	1.029620170593261719e+01	1.642155647277832031e+00
-3.689853250980377197e-01	5.065895557403564453e+00	8.819481134414672852e-01
-1.063303852081298828e+01	-8.009966850280761719e+00	7.188164710998535156e+00
2.706490278244018555e+00	2.881689310073852539e+00	1.033784627914428711e+00
4.073441982269287109e+00	5.599502086639404297e+00	-1.049343466758728027e+00
4.120886802673339844e+00	5.688976764678955078e+00	-1.070472717285156250e+00
7.770123958587646484e+00	2.551277399063110352e+00	8.008325576782226562e+00
1.346267819404602051e+00	4.473859786987304688e+00	-2.479169815778732300e-01
3.113773584365844727e+00	9.680006653070449829e-02	9.866646528244018555e-01
-6.229382157325744629e-01	1.439560532569885254e+00	-1.856918096542358398e+00
1.916901397705078125e+01	-4.253040313720703125e+00	6.950059890747070312e+00
5.320677757263183594e+00	5.615169525146484375e+00	1.956813216209411621e+00
4.104796648025512695e-01	5.926354885101318359e+00	6.012113094329833984e-01
-6.020961403846740723e-01	4.912878036499023438e+00	1.057762026786804199e+00
9.616538286209106445e-01	1.637421131134033203e+00	1.402082681655883789e+00
8.908267021179199219e+00	-2.500229477882385254e-01	3.676275253295898438e+00
-1.080836200714111328e+01	-8.065004348754882812e+00	7.170611381530761719e+00
3.002614498138427734e+00	2.774783849716186523e+00	1.039742946624755859e+00
-9.581888914108276367e-01	1.027451801300048828e+01	1.527856707572937012e+00
3.501195192337036133e+00	1.999711632728576660e+00	1.207962036132812500e+00
2.920923709869384766e+00	4.683271408081054688e+00	2.054773807525634766e+00
1.581779599189758301e+00	-5.569961071014404297e+00	-2.805404901504516602e+00
2.032307386398315430e+00	2.418899774551391602e+00	1.239267230033874512e+00
1.756499528884887695e+00	1.652677297592163086e+00	2.425390720367431641e+00
1.385544395446777344e+01	2.826637744903564453e+00	2.291989326477050781e+00
-1.074341964721679688e+01	-7.924707412719726562e+00	7.128651618957519531e+00
1.299938392639160156e+01	4.181667804718017578e+00	-1.433630883693695068e-01
1.713222980499267578e+00	1.120411992073059082e+00	7.971566319465637207e-01
-6.387692689895629883e-01	4.899311542510986328e+00	1.048497796058654785e+00
-9.239546656608581543e-01	1.024099826812744141e+01	1.584978461265563965e+00
7.806877136230468750e+00	2.514753103256225586e+00	8.045024871826171875e+00
-6.051285862922668457e-01	1.448433995246887207e+00	-1.840368390083312988e+00
7.269659042358398438e-01	4.387692451477050781e+00	-6.182516366243362427e-02
4.092942714691162109e+00	4.927359580993652344e+00	2.260310173034667969e+00
4.741493701934814453e+00	3.116988897323608398e+00	3.434262275695800781e+00
2.526606082916259766e+00	5.412740230560302734e+00	4.399839043617248535e-01
-9.967039823532104492e-01	1.037637424468994141e+01	1.522700190544128418e+00
1.410859942436218262e+00	6.125131130218505859e+00	1.659037619829177856e-01
2.075187683105468750e+00	1.707443475723266602e+00	2.362565040588378906e+00
7.792203903198242188e+00	2.522383689880371094e+00	8.029439926147460938e+00
6.229114532470703125e-01	2.168317556381225586e+00	-5.163956880569458008e-01
8.856021881103515625e+00	-2.778077125549316406e-01	3.706533908843994141e+00
4.792519569396972656e+00	3.073621749877929688e+00	3.510111808776855469e+00
1.271581649780273438e+01	4.324911594390869141e+00	-2.281689345836639404e-01
2.072920322418212891e+00	4.424439907073974609e+00	8.546344041824340820e-01
-1.075678634643554688e+01	-8.029943466186523438e+00	7.175768375396728516e+00
2.792737245559692383e+00	3.557691812515258789e+00	1.866515636444091797e+00
4.418290615081787109e+00	5.395612716674804688e+00	2.328937292098999023e+00
3.159871816635131836e+00	-3.642383337020874023e+00	-2.755915880203247070e+00
4.516085624694824219e+00	5.699637889862060547e+00	1.674257993698120117e+00
1.084047555923461914e+00	4.025827407836914062e+00	-2.526920475065708160e-02
1.272412300109863281e+00	4.430695056915283203e+00	-1.639353871345520020e+00
1.800676345825195312e+00	1.691849708557128906e+00	2.315914869308471680e+00
4.509171485900878906e+00	5.514678478240966797e+00	2.538996934890747070e+00
6.102502942085266113e-01	2.174774408340454102e+00	-5.329166650772094727e-01
1.293687224388122559e+00	5.437461376190185547e+00	-6.238214373588562012e-01
-1.078214263916015625e+01	-8.167592048645019531e+00	7.220138072967529297e+00
1.913005113601684570e+00	1.576032876968383789e+00	2.637831211090087891e+00
-9.605152606964111328e-01	1.028882217407226562e+01	1.608192682266235352e+00
2.803225278854370117e+00	3.491678476333618164e+00	1.827709436416625977e+00
1.390944957733154297e+01	2.774734735488891602e+00	2.241344213485717773e+00
1.644141912460327148e+00	5.808638572692871094e+00	4.527229070663452148e-01
2.472463130950927734e+00	2.580662012100219727e+00	1.358561754226684570e+00
1.102809548377990723e+00	1.507110476493835449e+00	1.334309935569763184e+00
1.342690372467041016e+01	2.735074281692504883e+00	2.664372205734252930e+00
3.144074678421020508e+00	-3.656913518905639648e+00	-2.754626750946044922e+00
1.444090604782104492e+00	5.007372379302978516e+00	2.961747050285339355e-01
1.753198385238647461e+00	-5.475175380706787109e+00	-2.632708311080932617e+00
3.143466949462890625e+00	8.428249359130859375e-01	9.566210508346557617e-01
-1.014755487442016602e+00	1.030667018890380859e+01	1.554242134094238281e+00
-1.076877117156982422e+01	-8.088397979736328125e+00	6.964956283569335938e+00
1.290440654754638672e+01	4.283006668090820312e+00	-2.315674722194671631e-01
8.684489727020263672e-01	4.124699592590332031e+00	-6.589834578335285187e-03
1.913346862792968750e+01	-4.264522075653076172e+00	6.961381435394287109e+00
1.261000394821166992e+00	2.915090799331665039e+00	2.135191679000854492e+00
3.926745176315307617e+00	5.741888523101806641e+00	4.447073638439178467e-01
-1.091309928894042969e+01	-7.907564163208007812e+00	7.296047210693359375e+00
5.028698444366455078e-01	1.808940291404724121e+00	1.002566576004028320e+00
2.407135725021362305e+00	4.566261768341064453e+00	-4.396328628063201904e-01
2.896139383316040039e+00	1.956664919853210449e-01	9.182762503623962402e-01
1.323203444480895996e+00	5.374872207641601562e+00	-7.203670740127563477e-01
2.639094114303588867e+00	3.542479753494262695e+00	9.742659330368041992e-01
2.097930431365966797e+00	3.689962625503540039e-01	8.431677818298339844e-01
2.884437561035156250e+00	3.507416546344757080e-01	9.833792448043823242e-01
4.186921119689941406e+00	5.663709640502929688e+00	-9.520229697227478027e-02
1.327402710914611816e+00	5.327856540679931641e+00	-7.354282736778259277e-01
-5.934496521949768066e-01	1.467886209487915039e+00	-1.827082753181457520e+00
-9.815784692764282227e-01	1.021788024902343750e+01	1.647530198097229004e+00
